YEAR_MONTH,COMMISSIONER_CODE,COMMISSIONER_NAME,CONTRACT_NUMBER,PROVIDER_NAME,LATEST_PPC_ADDRESS_POSTCODE,LSOA11_CODE,UDA_PERF_TARGET,UDA_FIN_VAL,UDA_DELIVERED,LATE_SUBMITTED_FP17,UDA_DELIVERED_FD,BAND_1_DELIVERED,"BAND_2A_DELIVERED ",BAND_2B_DELIVERED,BAND_2C_DELIVERED,BAND_3_DELIVERED,BAND_URGENT_DELIVERED,BAND_OTHER_DELIVERED,CHILD_12M_COUNT,ADULT_24M_COUNT,GENERAL_DENTAL_FIN_VALUE
202312,QF7,South Yorkshire ICB,8039870001,MR JM SUMMERFIELD,S2 2BR,E01007977,19605,529847.97,1232.4,0,0,271,39,24,1,40,192,7,1066,5512,529847.97
202312,QHL,Birmingham and Solihull ICB,8042740001,MR MC REECE,B73 5DA,E01009473,8745,230544.3,662.2,0,0,264,65,11,2,9,21,1,885,2041,230544.3
202312,QRL,Hampshire and Isle Of Wight ICB,8045680001,Magnolia House Dental Practice,PO9 1AA,E01022953,8894,273938.03,792.8,0,152.4,208,95,11,0,16,44,0,1119,2887,273938.03
202312,QUY,"Bristol, North Somerset and South Gloucestershire ICB",8047030001,MR LM COSTELLO,BS23 1PG,E01014846,2817,85372.95,175,0,0,63,19,5,0,2,5,0,302,478,85372.95
202312,QYG,Cheshire and Merseyside ICB,8047700001,Crewe Dental Care,CW2 7EH,E01018464,7381,221202.34,632.2,0,0,113,92,28,0,7,16,0,459,1390,221202.34
202312,QHL,Birmingham and Solihull ICB,8048860001,Heathfield Dental Surgery,B19 1JD,E01009047,11696,388858.11,675.4,0,93,103,89,19,4,12,32,1,1189,2896,388858.11
202312,QHL,Birmingham and Solihull ICB,8048860002,Neachells Dental Clinic,B7 5DT,E01009203,18497,577927.76,1401.2,0,0,185,119,61,6,40,26,1,1656,2460,577927.76
202312,QM7,Hertfordshire and West Essex ICB,8077020001,MR HK KOCH,HP1 3AF,E01023399,1573,67336.26,72.6,0,0,22,10,1,0,1,3,0,172,307,67336.26
202312,QM7,Hertfordshire and West Essex ICB,8077290001,The Queens Dental Practice,IG9 5BZ,E01021748,489,14809.03,44.2,0,0,20,6,1,0,0,1,0,201,39,14809.03
202312,QUY,"Bristol, North Somerset and South Gloucestershire ICB",8079820001,Shirehampton Dental Practice (known as Mr Richard Oliver),BS11 9TU,E01014495,15918,442039.82,969.2,0,0,291,105,18,1,14,61,3,1315,3835,442039.82
202312,QHM,North East and North Cumbria ICB,8081720001,Mrs Sima Kothiwala and Tamim Mezher,CA7 4DS,E01019127,5878,201089.28,136.8,0,0,33,16,3,0,3,4,0,391,1708,201089.28
202312,QRV,North West London ICB,8081990001,Bridge Dental Practice & Cosmetic Studio Partnership,TW7 6NN,E01002677,13604,550288.22,904.6,0,0,243,35,23,0,31,58,0,1373,3206,550288.22
202312,QMF,North East London ICB,8083690001,Mr Ajay Joshi and Mr Karn Kapil,E14 0ED,E01004247,4757,188850.48,610.6,0,0,174,38,6,1,22,18,0,399,529,188850.48
202312,QKK,South East London ICB,8086010001,Osaherhun Godspower Ogbeifun,DA16 1TY,E01000392,5000,158960.35,449.2,0,0,56,30,11,0,20,6,3,423,1212,158960.35
202312,QKK,South East London ICB,8093650001,Sidcup Dental Practice,DA15 8DG,E01000339,14364,451658.34,999.4,0,0,457,68,18,0,17,37,0,1508,4310,451658.34
202312,QMF,North East London ICB,8095430002,MR SV PATEL,RM5 3PJ,E01002302,13086,411258.66,665.4,0,0,127,73,15,2,18,12,0,625,2000,411258.66
202312,QNC,Staffordshire and Stoke-on-Trent ICB,8099770001,Mr Ahmed Giaziri,ST13 6BH,E01029808,1904,55748.76,,,,,,,,,,,2,5,55748.76
202312,QNX,Sussex ICB,8100100001,MR RN HARDING,RH10 6JD,E01031563,380,10875.6,11,0,0,5,2,0,0,0,0,0,79,17,10875.6
202312,QKS,Kent And Medway ICB,8101770001,Daniel Opoku,CT5 1DP,E01024070,1100,29905.06,96,0,0,59,7,2,0,0,5,0,378,142,29905.06
202312,QOQ,Humber and North Yorkshire ICB,8102230001,Spring Dental Practice,HU5 5AW,E01012776,2635,87419.23,147.6,0,0,45,15,1,0,4,3,1,270,717,87419.23
202312,QRL,Hampshire and Isle Of Wight ICB,8102740001,Mr Thomas Davies and Mr Pritesh Bhatt,SO18 5FL,E01017199,8357,248914.12,403.2,1,0,156,42,1,2,6,26,0,765,1755,248914.12
202312,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",8102820001,Lindfield Dental Surgery,HP6 5JW,E01017763,1100,27861.29,78.4,0,0,48,6,2,0,0,2,0,424,88,27861.29
202312,QOQ,Humber and North Yorkshire ICB,8102900001,Beverley House Dental Practice,HU13 9AE,E01013014,1711,62547.99,228,0,0,63,14,21,0,1,5,0,451,221,62547.99
202312,QJ2,Derby and Derbyshire ICB,8105840001,Hanji/Chaudhary Ashgate,S40 4AQ,E01019540,18848,619736.14,1160.4,0,0,464,97,24,1,16,72,0,1726,5106,619736.14
202312,QJ2,Derby and Derbyshire ICB,8105840002,Hanji/Chaudhary Ashgate,S40 4AQ,E01019540,3000,138035.65,1,0,0,1,0,0,0,0,0,0,538,1422,138035.65
202312,QM7,Hertfordshire and West Essex ICB,8108510001,Leverstock Green Dental Practice,HP3 8QG,E01023410,11052,366695.33,940.6,4,0,342,94,19,4,12,49,1,883,3610,366695.33
202312,QK1,"Leicester, Leicestershire and Rutland ICB",8108860001,"N Banton, R Bryant & S Preddy",LE11 3AB,E01025723,25717,681158.28,144.4,0,0,71,18,1,0,1,2,0,758,1296,681158.28
202312,QYG,Cheshire and Merseyside ICB,8109080001,Mereside Dental Practice,ST7 2EZ,E01018386,7519,227096.26,280.6,0,0,28,43,16,0,2,13,1,159,1281,227096.26
202312,QOQ,Humber and North Yorkshire ICB,8110760001,MR DR FEIRN,HU10 6LN,E01013111,1427,44961.14,97.4,0,0,45,11,1,0,1,2,0,254,150,28118.47
202312,QNX,Sussex ICB,8111570001,MISS DE ALLEN,RH10 3DG,E01031590,416,12892.91,29,0,0,18,2,1,0,0,0,0,111,82,12892.91
202312,QYG,Cheshire and Merseyside ICB,8112890001,A&U Dental Surgeries Limited,WA5 1UB,E01012457,21992,807062.32,931.4,0,0,245,96,20,2,16,67,7,1216,3645,807062.32
202312,QWO,West Yorkshire ICB,8114590001,MR MA SILVESTER,WF5 8NW,E01011830,8667,322183.63,554.4,0,0,53,42,32,6,13,12,3,343,2239,322183.63
202312,QHM,North East and North Cumbria ICB,8115130001,MR PL NEWTON,DH1 3HL,E01033221,15980,415979.28,470.8,0,0,174,28,18,2,7,19,2,288,2692,415979.28
202312,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",8117690001,Mark Hamburger and Rebecca Sadler,OX12 9BU,E01028756,1000,28922.39,100.4,0,0,52,7,5,0,0,2,0,352,99,28922.39
202312,QM7,Hertfordshire and West Essex ICB,8118150001,Church Road Dental Practice,AL8 6NE,E01023918,7025,239311.36,601.2,3,65.2,111,22,69,0,4,26,0,1044,1672,239311.36
202312,QJG,Suffolk and North East Essex ICB,8120720001,Ipswich Dental Surgery,IP1 3LN,E01030025,14528,401947.22,1105.8,0,0,422,95,40,2,13,24,0,942,4647,401947.22
202312,QRV,North West London ICB,8121960001,Pedro Rodriguez Arteche,W6 9PL,E01001891,2919,88414.71,426.4,0,0,41,18,10,3,21,7,0,177,436,88414.71
202312,QNC,Staffordshire and Stoke-on-Trent ICB,8122420001,Butt Lane Dental Surgery,ST7 1LX,E01029542,16540,550061.67,1082.6,1,0,382,84,26,0,25,18,0,1529,4203,550061.67
202312,QWO,West Yorkshire ICB,8123150001,Gillett Dental Practice,LS26 0EG,E01011627,960,28614.56,47,0,0,38,3,0,0,0,0,0,348,33,28614.56
202312,QNX,Sussex ICB,8124710001,Trinity Trees Dental Partnership,BN21 4JA,E01020935,8238,235433.03,,,,,,,,,,,,128,235433.03
202312,QYG,Cheshire and Merseyside ICB,8125280001,Mr Haydar Salman,CW8 3NG,E01018727,1500,41673.42,76.2,0,0,57,4,0,0,0,6,0,547,79,41673.42
202312,QK1,"Leicester, Leicestershire and Rutland ICB",8126920001,R D Kidy Partnership.,LE17 4NG,E01025792,18737,474579.08,866.8,0,0,347,106,11,0,7,49,4,891,4769,474579.08
202312,QUA,Black Country ICB,8127140001,Dr Aleeya Kotadia,WS4 1NA,E01010324,2151,73486.07,134.8,0,0,80,11,1,0,1,4,0,436,549,73486.07
202312,QK1,"Leicester, Leicestershire and Rutland ICB",8128110001,Mrs S Kaur & Mr H Singh,LE2 1XD,E01013649,7982,236317.76,323.8,2,0,53,22,12,0,11,14,0,393,1224,236317.76
202312,QXU,Surrey Heartlands ICB,8128380001,White House Dental Practice Partnership,RH9 8NH,E01030825,1242,33759.99,112.4,0,0,16,29,0,1,0,2,0,215,151,33759.99
202312,QMM,Norfolk and Waveney ICB,8128970001,Mr WK Dryden and Zain Shamoon,PE31 6AG,E01026710,1529,58976.54,89.4,0,0,41,8,2,0,1,2,0,662,248,58976.54
202312,QMF,North East London ICB,8129940001,Mr Anoushiravan Pashmi,RM9 6AE,E01000085,11039,411642.47,753.8,0,0,412,63,5,0,9,14,0,1541,2394,411642.47
202312,QWE,South West London ICB,8131410001,Dental Surgery,CR5 1EB,E01001018,1261,52342.8,122.6,0,0,71,11,3,0,0,3,0,465,51,52342.8
202312,QF7,South Yorkshire ICB,8131920001,MR WM AZAM,S8 0RY,E01007986,20808,822647.55,1688.4,0,0,200,241,85,1,25,27,1,804,3732,822647.55
202312,QYG,Cheshire and Merseyside ICB,8133970001,M.P. Meredith & L.J. Potter,CW11 1DH,E01018437,13200,426683.16,739.8,0,0,286,88,14,1,5,44,1,776,2984,426683.16
202312,QJ2,Derby and Derbyshire ICB,8135320001,Chatsworth Dental Care,S40 2BZ,E01019554,11583,430521.25,740.4,0,0,185,86,18,0,13,42,1,719,2604,430521.25
202312,QHL,Birmingham and Solihull ICB,8135750001,Dovehouse Dentistry,B91 1BQ,E01010229,2298,65753.58,42.2,0,0,30,2,1,0,0,1,0,312,447,65753.58
202312,QKK,South East London ICB,8136560001,MR KJ BROPHY,BR1 3NH,E01000676,6200,244290.88,393.8,0,0,34,59,8,0,9,19,1,700,762,244290.88
202312,QF7,South Yorkshire ICB,8137370001,Mr Jonathan Schonberg,S65 1DY,E01007714,29000,981442.17,2188.8,0,59.6,418,221,82,1,54,34,2,1838,5617,981442.17
202312,QJ2,Derby and Derbyshire ICB,8138420002,Snape Hill Dental Studio and Implant Centre,S18 2GN,E01019781,2012,55946.38,119.8,0,0,68,5,4,0,1,4,0,792,110,55946.38
202312,QK1,"Leicester, Leicestershire and Rutland ICB",8139070001,Dr R Janjua & Dr H Mehboob,LE11 3NP,E01025720,400,11062.51,19.2,0,0,15,1,0,0,0,1,0,196,18,11062.51
202312,QHG,"Bedfordshire, Luton and Milton Keynes ICB",8139230001,MR JS MANDAIR,LU1 1EW,E01015698,6659,281498.41,79.2,0,0,10,11,1,0,2,6,0,241,782,281498.41
202312,QRV,North West London ICB,8139230002,MR JS MANDAIR,HA5 1RH,E01002417,4546,241523.1,259.2,1,0,105,22,6,0,4,11,0,508,1223,241523.1
202312,QOX,"Bath and North East Somerset, Swindon And Wiltshire ICB",8140080001,MR IM MIDGLEY,BA1 2HA,E01014372,7460,228144.66,447.6,0,0,66,29,17,1,13,38,1,179,1372,228144.66
202312,QHM,North East and North Cumbria ICB,8140160001,Mrs S Leigh,CA1 1LB,E01019206,1250,36713.92,33,0,0,27,2,0,0,0,0,0,384,46,36713.92
202312,QGH,Herefordshire and Worcestershire ICB,8141130001,MR RA ARROWSMITH,DY13 8XH,E01032458,12778,447342.46,750.8,0,120,291,61,11,0,15,29,1,699,4625,447342.46
202312,QE1,Lancashire and South Cumbria ICB,8142960001,MR AW ROBINSON,PR1 5XE,E01025297,1500,53642,56,0,0,23,6,3,0,0,0,0,427,40,53642
202312,QHM,North East and North Cumbria ICB,8143420002,Grange Dental Practice,TS20 2QQ,E01012193,5000,143789.33,,,,,,,,,,,1,133,143789.33
202312,QJK,Devon ICB,8144660001,The Rock Dental Practice Partnership,PL20 6DS,E01020315,570,17078.4,51,0,0,37,3,1,0,0,0,0,283,35,17078.4
202312,QE1,Lancashire and South Cumbria ICB,8144900001,MR MA POWELL,BB10 1UX,E01024895,795,23015.41,80.4,0,0,35,11,2,0,0,2,0,326,28,23015.41
202312,QM7,Hertfordshire and West Essex ICB,8150120001,MR JP NORRIS,HP23 4AB,E01023426,1399,36909.79,90.6,2,160.2,38,7,3,0,0,14,1,336,1119,36909.79
202312,QMJ,North Central London ICB,8151440001,Rajiv Patel,N20 9HE,E01000273,5705,170400.65,510.2,0,0,151,41,13,0,12,21,2,793,1441,170400.65
202312,QYG,Cheshire and Merseyside ICB,8154890001,MR JS HIBBERT,CW1 3AW,E01018467,11880,412404.86,1144.2,0,0,223,93,39,5,29,31,5,615,2987,412404.86
202312,QGH,Herefordshire and Worcestershire ICB,8170660001,"B Bhandal. H Bhandal, K Bhandal",WR2 5AA,E01032288,16087,487474.93,1214.4,0,0,297,73,53,3,30,42,2,784,3103,487474.93
202312,QRL,Hampshire and Isle Of Wight ICB,8171980001,MR RM WILLIAMS,BH24 1DZ,E01023070,11000,386150.11,457.4,0,0,241,20,2,0,10,22,0,741,2590,386150.11
202312,QHM,North East and North Cumbria ICB,8172010001,MR JB LEWIS,CA11 9GQ,E01019335,2408,70510.9,138.6,0,0,89,6,2,0,1,8,0,812,119,70510.9
202312,QNX,Sussex ICB,8173760001,MR JP HYDER,BN21 2AR,E01020965,620,18177.66,27,0,0,24,1,0,0,0,0,0,154,97,18177.66
202312,QT6,Cornwall and the Isles Of Scilly ICB,8175030001,MISS JE DOYLE,TR18 2LG,E01018999,600,16656,21.2,0,0,17,1,0,0,0,1,0,193,31,16656
202312,QNX,Sussex ICB,8175460001,Sandip Kaur Dau,RH19 3AW,E01031742,4500,137659.34,383.8,0,0,135,55,0,1,6,4,0,519,884,137659.34
202312,QKS,Kent And Medway ICB,8176000001,"Robert Davidson, Rebecca Sadler, Catherine Tannahill",CT14 7AY,E01024231,7275,231470.26,346.8,0,0,146,10,8,0,10,9,0,260,1601,231470.26
202312,QXU,Surrey Heartlands ICB,8177830001,Mr J Dhaliwal,KT19 9EX,E01030401,19470,700289.01,1320.8,0,228.4,409,128,29,4,20,94,2,1507,6282,700289.01
202312,QXU,Surrey Heartlands ICB,8179100001,Katoomba Dental Practice Partnership,RH6 7DJ,E01030579,1350,38041.61,71,0,0,68,1,0,0,0,0,0,475,168,38041.61
202312,QHM,North East and North Cumbria ICB,8190420001,Mr D W Thomas,NE66 1SS,E01033715,2632,86398.97,109.2,0,0,57,12,3,0,0,1,0,443,289,86398.97
202312,QNX,Sussex ICB,8191580001,MRS NJ GRAINGE,TN32 5AE,E01021133,1450,36726.24,136.2,0,0,53,10,2,0,3,6,0,412,314,36726.24
202312,QWU,Coventry and Warwickshire ICB,8191660001,MRS CA HARRINGTON,CV7 7QG,E01010170,4264,142378.26,163.4,0,0,3,7,1,0,10,2,1,,780,142378.26
202312,QJ2,Derby and Derbyshire ICB,8194170001,MRS HM BAKER,DE73 8JA,E01019855,617,16872.05,55.4,0,0,35,6,0,0,0,2,0,84,147,16872.05
202312,QXU,Surrey Heartlands ICB,8194920001,Dr Sandip Dau,KT16 9AS,E01030659,20150,709845.16,1311,0,0,631,125,21,1,7,90,1,2266,5708,709845.16
202312,QXU,Surrey Heartlands ICB,8194920002,Dr Sandip Dau,KT16 9AS,E01030659,0,51961.94,63,0,0,0,16,3,0,0,0,0,4,90,2207.24
202312,QPM,Northamptonshire ICB,8195060001,Naeha Waterfall,NN12 6AF,E01027301,15000,516548.91,800.2,0,0,321,57,7,1,18,41,1,1225,3023,516548.91
202312,QKS,Kent And Medway ICB,8195650001,MR MN SOUTHON,CT2 7AB,E01024100,4674,137818.66,230.2,0,0,123,22,2,0,2,6,0,806,646,137818.66
202312,QT1,Nottingham and Nottinghamshire ICB,8197000001,Mehta Panchal Sagoo T/A Family Dental Centre,NG7 7DA,E01013839,6119,209692.46,322.2,2,0,76,38,7,0,8,21,0,457,878,209692.46
202312,QT1,Nottingham and Nottinghamshire ICB,8197000002,Mehta Panchal Sagoo T/A Family Dental Centre,NG8 5GA,E01013931,15394,460801.93,660,0,0,150,46,22,2,19,15,2,683,2719,460801.93
202312,QE1,Lancashire and South Cumbria ICB,8197860001,Fountain Street Partnership,LA12 7EQ,E01019392,24960,1216500.65,1476.2,1,0,455,125,23,1,35,76,6,1315,5692,936256.47
202312,QOQ,Humber and North Yorkshire ICB,8197940001,Stokesley Dental Practice,TS9 5DP,E01027623,24510,696268.84,1673.2,0,0,521,178,51,5,16,111,3,938,6033,696268.84
202312,QKK,South East London ICB,8198590001,Cheten Patel,DA16 3RA,E01000400,5369,172140.97,433.8,1,0,106,28,16,0,11,29,0,456,1592,172140.97
202312,QOP,Greater Manchester ICB,8198830002,Mr A Joubert,SK1 4AB,E01005872,6065,179612.57,440.6,1,0,89,29,10,0,13,38,3,332,1310,179612.57
202312,QNX,Sussex ICB,8199210001,Dimitar Adamski,BN16 3DY,E01031457,1800,49359.02,22.4,0,0,8,4,0,0,0,2,0,112,198,49359.02
202312,QUE,Cambridgeshire and Peterborough ICB,8199480001,"Louisa Lee, Jigme Tsering",PE7 1HA,E01018101,2101,58792.05,122.4,1,0,51,20,2,0,0,2,0,658,96,58792.05
202312,QE1,Lancashire and South Cumbria ICB,8199640001,MRS A KING,LA5 9LB,E01025098,10098,351490.74,825.2,0,0,341,68,17,0,12,40,3,745,2758,351490.74
202312,QE1,Lancashire and South Cumbria ICB,8199640003,MRS A KING,LA5 9LB,E01025098,594,68884.27,43.2,0,0,17,4,0,0,1,1,1,1,231,68884.27
202312,QKS,Kent And Medway ICB,8200080001,MR PW MAUTHE,DA11 0PA,E01032799,17666,528349.82,1142.2,0,0,215,124,60,1,14,66,1,1139,3451,528349.82
202312,QR1,Gloucestershire ICB,8200590001,MR AJ SMITH,GL16 8RG,E01022241,800,22831.39,3,0,0,0,1,0,0,0,0,0,127,37,22831.39
202312,QMJ,North Central London ICB,8200750001,Goodwyn Dental Practice,NW7 3RJ,E01000264,2759,82694.08,155.6,0,0,83,15,0,0,1,13,0,327,703,82694.08
202312,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",8203340001,MR VK TOORAY,OX28 6HT,E01028807,3755,108373.6,201,0,0,136,18,1,0,0,5,0,708,478,108373.6
202312,QR1,Gloucestershire ICB,8204230001,MRS SA MCDOWALL,GL18 1AR,E01022262,2630,77940.13,213,0,0,121,20,4,0,1,0,0,904,96,77940.13
202312,QRL,Hampshire and Isle Of Wight ICB,8205630001,East End Lodge Dental Partnership,PO9 1QT,E01022954,1870,54558.31,115.6,0,0,74,7,2,1,0,3,0,314,379,54558.31
202312,QHM,North East and North Cumbria ICB,8208570002,Mr S Mansoor,TS12 2LF,E01012165,12629,425739.53,687.4,0,0,130,68,33,0,12,37,0,879,1691,425739.53
202312,QK1,"Leicester, Leicestershire and Rutland ICB",8208730001,MR ST KACZMARCZYK,LE13 0TR,E01025908,5000,126642.23,363.8,0,0,257,23,3,0,1,9,0,2237,203,126642.23
202312,QXU,Surrey Heartlands ICB,8209380001,Mr Stephen Oxborrow,KT12 5LR,E01030315,2540,77190.39,147.4,0,0,78,9,2,0,2,7,0,448,298,77190.39
202312,QE1,Lancashire and South Cumbria ICB,8219690003,Rose Gold Health Fulwood Limited,PR2 3QA,E01025241,4803,134646.93,236.8,0,0,48,14,8,0,7,19,0,881,708,134646.93
202312,QWO,West Yorkshire ICB,8220190001,Dr Amjid Siddique,WF12 8DJ,E01011130,11397,413055.19,746.2,0,0,170,129,13,0,9,11,3,771,2133,293591.95
202312,QHL,Birmingham and Solihull ICB,8222050001,Henry Road Dental Practice,B25 8AH,E01008883,12097,403558.59,645.2,0,0,125,83,12,0,12,46,1,1203,2645,403558.59
202312,QNX,Sussex ICB,8222210001,Rudgwick Dental Practice Partnership,RH12 3HB,E01031674,9130,290701.94,642,2,0,286,49,16,0,8,31,0,1430,2097,290701.94
202312,QF7,South Yorkshire ICB,8222800001,MR RN KYNMAN,S35 8QB,E01008134,5711,170853.61,343.6,0,0,119,25,12,2,5,13,0,334,1654,170853.61
202312,QF7,South Yorkshire ICB,8222800002,MR RN KYNMAN,S6 1LA,E01008088,17470,489465.43,1007.2,0,0,374,68,32,0,15,61,6,1194,4944,489465.43
202312,QKS,Kent And Medway ICB,8226710001,The Stradbrook Dental Centre,TN9 1EY,E01024768,4900,146547.82,380.8,0,0,257,29,4,0,0,14,0,1821,331,146547.82
202312,QH8,Mid and South Essex ICB,8227520001,MR JJ PATEL,SS1 3JY,E01015890,17113,534675.18,1305.4,0,0,483,106,15,1,29,62,0,1364,4549,534675.18
202312,QOQ,Humber and North Yorkshire ICB,8241000001,Thio & Dickens,YO23 1AH,E01013416,1924,70723.8,126.6,0,0,60,12,3,0,1,3,0,295,551,70723.8
202312,QJK,Devon ICB,8241190001,MR NA HARRIS,TQ4 5BP,E01015231,4500,120727.95,273.6,0,0,92,20,15,1,2,13,0,387,1017,120727.95
202312,QMF,North East London ICB,8241270001,MR AM HATHI,E11 1DT,E01004368,7590,267686.19,578.6,0,0,75,74,11,1,16,23,1,419,1919,267686.19
202312,QUA,Black Country ICB,8243990002,Mr Jaspal Singh and Mr Amar Singh Baden,WV10 8PW,E01010459,15789,484245.32,899.8,0,0,237,64,32,0,22,39,0,2397,2870,484245.32
202312,QJ2,Derby and Derbyshire ICB,8250500001,MR LS MASTERSON,DE56 1AR,E01019407,18209,527076.16,1046.4,0,0,447,77,12,0,19,67,0,1202,3854,527076.16
202312,QOP,Greater Manchester ICB,8250930002,Smile Club Cheadle Hulme,SK8 5DB,E01005786,13932,418191.01,849.4,2,0,329,48,26,0,15,57,0,923,3504,418191.01
202312,QXU,Surrey Heartlands ICB,8251070003,Village Dental Practice Partnership,TW15 2TY,E01030712,33874,1074754.47,2859.4,3,0,662,231,74,5,76,143,5,2995,9608,1074754.47
202312,QXU,Surrey Heartlands ICB,8251070011,Dr M Al-Zibari trading as West Horsley Dental,KT24 6AX,E01030441,1676,48280.35,83.8,0,0,55,8,0,0,0,4,0,462,132,48280.35
202312,QGH,Herefordshire and Worcestershire ICB,8252120004,Dr Kunal Sirpal,DY9 0NW,E01032139,2200,78171.71,182.2,0,0,96,15,2,0,2,6,0,698,298,78171.71
202312,QMF,North East London ICB,8252470001,MR JE DINEEN,E10 5QE,E01004430,17356,719666.73,1399.6,2,0,66,148,41,18,45,16,3,879,3926,719666.73
202312,QM7,Hertfordshire and West Essex ICB,8253440001,Corner House Dental Care,WD6 3BY,E01023564,2800,97782.86,78.4,0,0,24,14,2,0,0,2,0,336,198,97782.86
202312,QHG,"Bedfordshire, Luton and Milton Keynes ICB",8254250001,Mr Samir Shah & Dr Bindi Shah,LU5 4SJ,E01017584,13962,433952.16,1063.4,0,151.2,323,95,30,3,18,57,0,1828,3053,433952.16
202312,QM7,Hertfordshire and West Essex ICB,8254250002,Mr Samir Shah & Dr Bindi Shah,AL1 3TJ,E01023727,13895,417446.2,802,0,0,312,67,20,3,8,60,2,1860,3692,417446.2
202312,QM7,Hertfordshire and West Essex ICB,8254250003,Mr Samir Shah & Dr Bindi Shah,HP2 7QD,E01023435,22140,802649.53,1476.6,0,0,433,108,43,4,31,83,5,1945,4778,802649.53
202312,QUY,"Bristol, North Somerset and South Gloucestershire ICB",8254410001,MISS AL WHITBY,BS8 2DJ,E01014552,1300,36502.44,96.4,0,0,68,5,1,0,0,7,0,381,109,36502.44
202312,QRV,North West London ICB,8256620001,"St. Mary's Dental Surgery",W5 5EX,E01001386,2696,114732.82,193.2,0,0,48,18,18,0,0,1,0,693,141,114732.82
202312,QM7,Hertfordshire and West Essex ICB,8257270001,MR R CHAUHAN,SG14 3SY,E01033609,900,35843.09,48.8,0,0,12,6,0,0,1,3,3,129,219,35843.09
202312,QHL,Birmingham and Solihull ICB,8257430001,MRS A SHARMA,B72 1SD,E01009424,6723,197978.6,676.8,0,0,159,54,27,0,16,24,0,366,1647,197978.6
202312,QRV,North West London ICB,8257860001,MISS F RAHEMTULLA,TW13 4HX,E01002598,6732,250154.44,465.2,0,0,103,34,30,1,7,16,0,1669,613,250154.44
202312,QMF,North East London ICB,8259480001,Abbey Dental Whitechapel,E1 1BJ,E01004322,34238,1288343.21,2731.2,0,0,484,302,122,4,55,36,0,3666,4881,1288343.21
202312,QMF,North East London ICB,8259480002,Abbey Dental Practice,IG11 7RL,E01000010,38454,1333980.42,2849.4,0,0,470,326,93,7,70,37,3,3355,7060,1333980.42
202312,QMF,North East London ICB,8259480003,Abbey Dental Practice,E17 7PJ,E01004444,37108,1391292.94,2679.2,0,0,564,194,73,2,83,131,1,3144,7794,1391292.94
202312,QRV,North West London ICB,8259480005,Abbey Dental South Harrow,HA2 9AJ,E01002215,23843,697017.85,1639.8,1,0,327,134,92,3,30,59,0,2108,5412,697017.85
202312,QKK,South East London ICB,8259480006,Stockwell Dental Practice,SW9 9AU,E01003127,37991,1546828.97,3078.6,0,0,265,253,165,2,97,33,1,1835,7232,1546828.97
202312,QH8,Mid and South Essex ICB,8259480007,Wickford Dental Practice and Orthodontic Centre,SS12 0AN,E01021329,43204,1426383.39,2740.2,1,0,887,236,82,3,50,96,1,3436,11030,1426383.39
202312,QH8,Mid and South Essex ICB,8259480011,Oak Dental,SS4 1BE,E01021955,15282,521193.78,1197.2,0,0,351,120,26,7,20,56,0,1306,4422,509381.03
202312,QH8,Mid and South Essex ICB,8259480012,Oak Road Dental Practice,SS8 7AX,E01021498,24905,996694.36,1523.4,0,0,369,183,37,3,20,122,2,1829,6475,996694.36
202312,QRV,North West London ICB,8259560001,MR RG RENTON,W5 4XL,E01001304,5946,201895.38,403.2,0,0,193,21,6,2,6,26,0,532,2184,201895.38
202312,QWE,South West London ICB,8259800001,"MR KF D'SOUZA",SW16 6QT,E01004522,2000,98684.02,84.2,0,0,6,5,5,1,2,6,0,67,578,98684.02
202312,QHM,North East and North Cumbria ICB,8263240002,The Linden Cottage Partnership,NE63 8NQ,E01027525,6000,169105.96,383.2,0,0,97,27,14,2,8,21,0,357,1222,169105.96
202312,QM7,Hertfordshire and West Essex ICB,8264990001,Letchworth Dental Surgery,SG6 3DE,E01023644,18006,567982.6,1205.6,1,0,365,103,40,4,20,53,1,1150,3429,567982.6
202312,QYG,Cheshire and Merseyside ICB,8265880001,MR MA SIMPSON,WA6 0AW,E01018697,21538,715797.31,1536.4,0,0,497,118,40,0,25,142,4,1533,6488,664135.31
202312,QYG,Cheshire and Merseyside ICB,8265880002,David Ayre,WA6 7EB,E01018688,14249,491054.02,943.2,0,0,331,73,17,0,17,75,3,1149,4035,439392.02
202312,QU9,"Buckinghamshire, Oxfordshire and Berkshire West ICB",8266340001,Reading Dental Sedation Clinic Partnership,RG1 7UZ,E01016353,7134,546559.62,385,0,0,5,33,37,0,8,0,0,301,297,546559.62
202312,QE1,Lancashire and South Cumbria ICB,8266930001,MR JR MCHUGH,LA5 0DT,E01019342,750,21691.3,15,0,0,9,2,0,0,0,0,0,164,35,21691.3
202312,QR1,Gloucestershire ICB,8269010001,Parsonage Street Durslyey Partnership,GL11 4AE,E01022372,52698,1660572.4,2535.6,0,0,759,312,45,8,30,153,8,2751,11566,1660572.4
202312,QMM,Norfolk and Waveney ICB,8271340006,MR JG PLUMMER,NR31 6PF,E01026630,12974,532922.76,853.4,0,54.6,195,61,29,5,19,52,2,1029,3503,532922.76
